uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MG,PNEUMONIA,HOSPITAL,"< 9",F,114
MG,PNEUMONIA,HOSPITAL,"< 9",M,123
MG,PNEUMONIA,IGNORADO,"< 9",F,2
MG,PNEUMONIA,OUTRO,"< 9",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
MG,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
MG,SEPTICEMIA,DOMICILIO,"< 9",F,1
MG,SEPTICEMIA,DOMICILIO,"< 9",M,1
MG,SEPTICEMIA,HOSPITAL,"< 9",F,336
MG,SEPTICEMIA,HOSPITAL,"< 9",M,401
MG,SEPTICEMIA,IGNORADO,"< 9",F,4
MG,SEPTICEMIA,IGNORADO,"< 9",I,2
MG,SEPTICEMIA,IGNORADO,"< 9",M,6
MG,SEPTICEMIA,OUTRO,"< 9",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
MG,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
MG,SRAG,HOSPITAL,"< 9",F,12
MG,SRAG,HOSPITAL,"< 9",M,19
MG,SRAG,IGNORADO,"< 9",I,1
MS,OUTRAS,DOMICILIO,"< 9",F,15
MS,OUTRAS,DOMICILIO,"< 9",M,23
MS,OUTRAS,HOSPITAL,"< 9",F,217
MS,OUTRAS,HOSPITAL,"< 9",I,5
MS,OUTRAS,HOSPITAL,"< 9",M,303
MS,OUTRAS,IGNORADO,"< 9",M,1
MS,OUTRAS,OUTRO,"< 9",F,1
MS,OUTRAS,OUTRO,"< 9",M,4
MS,OUTRAS,POSTO_SAUDE,"< 9",M,2
MS,OUTRAS,VIA_PUBLICA,"< 9",F,2
MS,OUTRAS,VIA_PUBLICA,"< 9",M,4
MS,COVID,DOMICILIO,"< 9",M,1
MS,COVID,HOSPITAL,"< 9",F,1
MS,COVID,HOSPITAL,"< 9",M,3
MS,INDETERMINADA,DOMICILIO,"< 9",F,1
MS,INDETERMINADA,DOMICILIO,"< 9",M,2
MS,INDETERMINADA,HOSPITAL,"< 9",F,2
MS,INDETERMINADA,HOSPITAL,"< 9",M,3
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,32
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,29
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
MS,PNEUMONIA,DOMICILIO,"< 9",F,1
MS,PNEUMONIA,DOMICILIO,"< 9",M,5
MS,PNEUMONIA,HOSPITAL,"< 9",F,42
MS,PNEUMONIA,HOSPITAL,"< 9",M,46
MS,PNEUMONIA,OUTRO,"< 9",F,1
MS,PNEUMONIA,VIA_PUBLICA,"< 9",F,2
MS,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
MS,SEPTICEMIA,HOSPITAL,"< 9",F,91
MS,SEPTICEMIA,HOSPITAL,"< 9",M,92
MS,SRAG,HOSPITAL,"< 9",F,5
MS,SRAG,HOSPITAL,"< 9",M,9
MT,OUTRAS,DOMICILIO,"< 9",F,5
MT,OUTRAS,DOMICILIO,"< 9",M,9
MT,OUTRAS,HOSPITAL,"< 9",F,136
MT,OUTRAS,HOSPITAL,"< 9",I,2
MT,OUTRAS,HOSPITAL,"< 9",M,176
MT,OUTRAS,IGNORADO,"< 9",F,40
MT,OUTRAS,IGNORADO,"< 9",M,54
MT,OUTRAS,OUTRO,"< 9",F,13
MT,OUTRAS,OUTRO,"< 9",M,12
MT,OUTRAS,VIA_PUBLICA,"< 9",F,3
MT,OUTRAS,VIA_PUBLICA,"< 9",M,4
MT,COVID,HOSPITAL,"< 9",M,2
MT,INDETERMINADA,HOSPITAL,"< 9",F,1
MT,INDETERMINADA,HOSPITAL,"< 9",M,2
MT,INDETERMINADA,IGNORADO,"< 9",F,1
MT,INDETERMINADA,IGNORADO,"< 9",M,3
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,31
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,39
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,21
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,24
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"< 9",M,1
MT,PNEUMONIA,HOSPITAL,"< 9",F,32
MT,PNEUMONIA,HOSPITAL,"< 9",M,32
MT,PNEUMONIA,IGNORADO,"< 9",F,12
MT,PNEUMONIA,IGNORADO,"< 9",M,24
MT,PNEUMONIA,OUTRO,"< 9",F,1
MT,SEPTICEMIA,DOMICILIO,"< 9",M,1
MT,SEPTICEMIA,HOSPITAL,"< 9",F,61
MT,SEPTICEMIA,HOSPITAL,"< 9",M,84
MT,SEPTICEMIA,IGNORADO,"< 9",F,34
MT,SEPTICEMIA,IGNORADO,"< 9",M,35
MT,SEPTICEMIA,OUTRO,"< 9",F,1
MT,SEPTICEMIA,OUTRO,"< 9",M,1
MT,SRAG,HOSPITAL,"< 9",F,3
MT,SRAG,HOSPITAL,"< 9",M,2
MT,SRAG,IGNORADO,"< 9",F,1
MT,SRAG,IGNORADO,"< 9",M,3
PA,OUTRAS,AMBULANCIA,"< 9",F,2
PA,OUTRAS,DOMICILIO,"< 9",F,42
PA,OUTRAS,DOMICILIO,"< 9",M,59
PA,OUTRAS,HOSPITAL,"< 9",F,381
PA,OUTRAS,HOSPITAL,"< 9",I,13
PA,OUTRAS,HOSPITAL,"< 9",M,442
PA,OUTRAS,IGNORADO,"< 9",F,3
PA,OUTRAS,IGNORADO,"< 9",M,2
PA,OUTRAS,OUTRO,"< 9",F,9
PA,OUTRAS,OUTRO,"< 9",M,17
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,13
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,12
PA,OUTRAS,VIA_PUBLICA,"< 9",F,10
PA,OUTRAS,VIA_PUBLICA,"< 9",M,8
PA,COVID,HOSPITAL,"< 9",F,1
PA,COVID,HOSPITAL,"< 9",I,1
PA,COVID,HOSPITAL,"< 9",M,5
PA,COVID,OUTRO,"< 9",M,1
PA,INDETERMINADA,DOMICILIO,"< 9",F,1
PA,INDETERMINADA,DOMICILIO,"< 9",M,2
PA,INDETERMINADA,HOSPITAL,"< 9",I,1
PA,INDETERMINADA,OUTRO,"< 9",M,1
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,86
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,140
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PA,PNEUMONIA,DOMICILIO,"< 9",F,2
PA,PNEUMONIA,DOMICILIO,"< 9",M,3
PA,PNEUMONIA,HOSPITAL,"< 9",F,111
PA,PNEUMONIA,HOSPITAL,"< 9",I,1
PA,PNEUMONIA,HOSPITAL,"< 9",M,112
PA,PNEUMONIA,IGNORADO,"< 9",F,1
PA,PNEUMONIA,OUTRO,"< 9",F,1
PA,PNEUMONIA,OUTRO,"< 9",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,4
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,6
PA,PNEUMONIA,VIA_PUBLICA,"< 9",F,2
PA,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
PA,SEPTICEMIA,DOMICILIO,"< 9",F,2
PA,SEPTICEMIA,DOMICILIO,"< 9",M,1
PA,SEPTICEMIA,HOSPITAL,"< 9",F,122
PA,SEPTICEMIA,HOSPITAL,"< 9",M,146
PA,SEPTICEMIA,IGNORADO,"< 9",F,1
PA,SEPTICEMIA,IGNORADO,"< 9",M,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PA,SRAG,HOSPITAL,"< 9",F,10
PA,SRAG,HOSPITAL,"< 9",M,7
PB,OUTRAS,DOMICILIO,"< 9",F,17
PB,OUTRAS,DOMICILIO,"< 9",M,23
PB,OUTRAS,HOSPITAL,"< 9",F,162
PB,OUTRAS,HOSPITAL,"< 9",M,201
PB,OUTRAS,IGNORADO,"< 9",F,2
PB,OUTRAS,OUTRO,"< 9",M,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,10
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,14
PB,OUTRAS,VIA_PUBLICA,"< 9",F,1
PB,COVID,HOSPITAL,"< 9",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INDETERMINADA,DOMICILIO,"< 9",F,1
PB,INDETERMINADA,DOMICILIO,"< 9",M,3
PB,INDETERMINADA,HOSPITAL,"< 9",F,1
PB,INDETERMINADA,HOSPITAL,"< 9",M,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,26
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,26
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PB,PNEUMONIA,DOMICILIO,"< 9",F,1
PB,PNEUMONIA,DOMICILIO,"< 9",M,2
PB,PNEUMONIA,HOSPITAL,"< 9",F,46
PB,PNEUMONIA,HOSPITAL,"< 9",M,57
PB,PNEUMONIA,OUTRO,"< 9",M,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PB,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
PB,SEPTICEMIA,DOMICILIO,"< 9",F,1
PB,SEPTICEMIA,HOSPITAL,"< 9",F,121
PB,SEPTICEMIA,HOSPITAL,"< 9",M,110
PB,SEPTICEMIA,IGNORADO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,6
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PB,SRAG,HOSPITAL,"< 9",F,4
PB,SRAG,HOSPITAL,"< 9",M,6
PB,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,OUTRAS,DOMICILIO,"< 9",F,29
PE,OUTRAS,DOMICILIO,"< 9",I,1
PE,OUTRAS,DOMICILIO,"< 9",M,41
PE,OUTRAS,HOSPITAL,"< 9",F,728
PE,OUTRAS,HOSPITAL,"< 9",I,22
PE,OUTRAS,HOSPITAL,"< 9",M,889
PE,OUTRAS,IGNORADO,"< 9",F,4
PE,OUTRAS,IGNORADO,"< 9",M,6
PE,OUTRAS,OUTRO,"< 9",F,11
PE,OUTRAS,OUTRO,"< 9",I,1
PE,OUTRAS,OUTRO,"< 9",M,12
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,12
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",I,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,24
PE,OUTRAS,VIA_PUBLICA,"< 9",F,7
PE,OUTRAS,VIA_PUBLICA,"< 9",M,7
PE,COVID,HOSPITAL,"< 9",F,6
PE,COVID,HOSPITAL,"< 9",M,7
PE,COVID,IGNORADO,"< 9",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,INDETERMINADA,DOMICILIO,"< 9",F,1
PE,INDETERMINADA,DOMICILIO,"< 9",M,1
PE,INDETERMINADA,HOSPITAL,"< 9",F,6
PE,INDETERMINADA,HOSPITAL,"< 9",M,9
PE,INDETERMINADA,OUTRO,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,62
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,80
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,2
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,3
PE,PNEUMONIA,DOMICILIO,"< 9",M,2
PE,PNEUMONIA,HOSPITAL,"< 9",F,81
PE,PNEUMONIA,HOSPITAL,"< 9",M,100
PE,PNEUMONIA,IGNORADO,"< 9",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,7
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PE,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
PE,SEPTICEMIA,DOMICILIO,"< 9",F,3
PE,SEPTICEMIA,DOMICILIO,"< 9",M,1
PE,SEPTICEMIA,HOSPITAL,"< 9",F,203
PE,SEPTICEMIA,HOSPITAL,"< 9",M,247
PE,SEPTICEMIA,IGNORADO,"< 9",M,2
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,SRAG,HOSPITAL,"< 9",F,7
PE,SRAG,HOSPITAL,"< 9",M,12
PE,SRAG,IGNORADO,"< 9",F,1
PE,SRAG,VIA_PUBLICA,"< 9",M,1
PI,OUTRAS,DOMICILIO,"< 9",F,11
PI,OUTRAS,DOMICILIO,"< 9",M,12
PI,OUTRAS,HOSPITAL,"< 9",F,82
PI,OUTRAS,HOSPITAL,"< 9",M,80
PI,OUTRAS,OUTRO,"< 9",F,3
PI,OUTRAS,OUTRO,"< 9",M,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PI,OUTRAS,VIA_PUBLICA,"< 9",F,2
PI,OUTRAS,VIA_PUBLICA,"< 9",M,2
PI,COVID,HOSPITAL,"< 9",F,2
PI,COVID,HOSPITAL,"< 9",M,1
PI,INDETERMINADA,DOMICILIO,"< 9",F,1
PI,INDETERMINADA,HOSPITAL,"< 9",M,1
PI,INDETERMINADA,OUTRO,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,26
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,35
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
PI,PNEUMONIA,HOSPITAL,"< 9",F,28
PI,PNEUMONIA,HOSPITAL,"< 9",M,31
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
PI,SEPTICEMIA,HOSPITAL,"< 9",F,50
PI,SEPTICEMIA,HOSPITAL,"< 9",M,46
PI,SEPTICEMIA,OUTRO,"< 9",M,1
PI,SRAG,HOSPITAL,"< 9",F,4
PI,SRAG,HOSPITAL,"< 9",M,4
PR,OUTRAS,AMBULANCIA,"< 9",I,1
PR,OUTRAS,DOMICILIO,"< 9",F,23
PR,OUTRAS,DOMICILIO,"< 9",M,23
PR,OUTRAS,HOSPITAL,"< 9",F,377
PR,OUTRAS,HOSPITAL,"< 9",I,9
PR,OUTRAS,HOSPITAL,"< 9",M,488
PR,OUTRAS,IGNORADO,"< 9",F,2
PR,OUTRAS,IGNORADO,"< 9",M,1
PR,OUTRAS,OUTRO,"< 9",F,5
PR,OUTRAS,OUTRO,"< 9",M,10
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,13
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,12
PR,OUTRAS,VIA_PUBLICA,"< 9",F,2
PR,OUTRAS,VIA_PUBLICA,"< 9",M,10
PR,COVID,HOSPITAL,"< 9",F,6
PR,COVID,HOSPITAL,"< 9",M,7
PR,INDETERMINADA,DOMICILIO,"< 9",F,2
PR,INDETERMINADA,DOMICILIO,"< 9",M,2
PR,INDETERMINADA,HOSPITAL,"< 9",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,82
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,90
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
PR,PNEUMONIA,HOSPITAL,"< 9",F,58
PR,PNEUMONIA,HOSPITAL,"< 9",M,64
PR,PNEUMONIA,IGNORADO,"< 9",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PR,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",I,2
PR,SEPTICEMIA,HOSPITAL,"< 9",F,165
PR,SEPTICEMIA,HOSPITAL,"< 9",M,219
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PR,SRAG,HOSPITAL,"< 9",F,7
PR,SRAG,HOSPITAL,"< 9",M,9
RJ,OUTRAS,DOMICILIO,"< 9",F,28
RJ,OUTRAS,DOMICILIO,"< 9",M,28
RJ,OUTRAS,HOSPITAL,"< 9",F,1041
RJ,OUTRAS,HOSPITAL,"< 9",I,31
RJ,OUTRAS,HOSPITAL,"< 9",M,1245
RJ,OUTRAS,IGNORADO,"< 9",F,1
RJ,OUTRAS,IGNORADO,"< 9",M,3
RJ,OUTRAS,OUTRO,"< 9",F,6
RJ,OUTRAS,OUTRO,"< 9",I,1
RJ,OUTRAS,OUTRO,"< 9",M,3
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,48
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,55
RJ,OUTRAS,VIA_PUBLICA,"< 9",I,2
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,4
RJ,COVID,HOSPITAL,"< 9",F,8
RJ,COVID,HOSPITAL,"< 9",M,4
RJ,INDETERMINADA,DOMICILIO,"< 9",F,2
RJ,INDETERMINADA,DOMICILIO,"< 9",M,3
RJ,INDETERMINADA,HOSPITAL,"< 9",F,2
RJ,INDETERMINADA,HOSPITAL,"< 9",M,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,57
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,79
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,9
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
RJ,PNEUMONIA,DOMICILIO,"< 9",F,2
RJ,PNEUMONIA,HOSPITAL,"< 9",F,144
RJ,PNEUMONIA,HOSPITAL,"< 9",M,165
RJ,PNEUMONIA,IGNORADO,"< 9",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,26
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,24
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,385
RJ,SEPTICEMIA,HOSPITAL,"< 9",I,1
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,521
RJ,SEPTICEMIA,OUTRO,"< 9",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,5
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
RJ,SRAG,HOSPITAL,"< 9",F,15
RJ,SRAG,HOSPITAL,"< 9",M,13
RN,OUTRAS,DOMICILIO,"< 9",F,4
RN,OUTRAS,DOMICILIO,"< 9",M,4
RN,OUTRAS,HOSPITAL,"< 9",F,78
RN,OUTRAS,HOSPITAL,"< 9",I,1
RN,OUTRAS,HOSPITAL,"< 9",M,96
RN,OUTRAS,IGNORADO,"< 9",M,2
RN,OUTRAS,OUTRO,"< 9",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,4
RN,OUTRAS,VIA_PUBLICA,"< 9",M,1
RN,COVID,HOSPITAL,"< 9",F,2
RN,INDETERMINADA,HOSPITAL,"< 9",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,12
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,25
RN,PNEUMONIA,DOMICILIO,"< 9",F,1
RN,PNEUMONIA,DOMICILIO,"< 9",M,2
RN,PNEUMONIA,HOSPITAL,"< 9",F,13
RN,PNEUMONIA,HOSPITAL,"< 9",M,17
RN,PNEUMONIA,OUTRO,"< 9",F,1
RN,PNEUMONIA,OUTRO,"< 9",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",M,2
RN,SEPTICEMIA,HOSPITAL,"< 9",F,48
RN,SEPTICEMIA,HOSPITAL,"< 9",M,74
RN,SEPTICEMIA,OUTRO,"< 9",F,2
RN,SEPTICEMIA,OUTRO,"< 9",M,1
RN,SRAG,HOSPITAL,"< 9",F,1
RN,SRAG,HOSPITAL,"< 9",M,3
RO,OUTRAS,DOMICILIO,"< 9",F,8
RO,OUTRAS,DOMICILIO,"< 9",M,3
RO,OUTRAS,HOSPITAL,"< 9",F,38
RO,OUTRAS,HOSPITAL,"< 9",I,1
RO,OUTRAS,HOSPITAL,"< 9",M,39
RO,OUTRAS,OUTRO,"< 9",F,3
RO,OUTRAS,OUTRO,"< 9",M,2
RO,OUTRAS,VIA_PUBLICA,"< 9",F,2
RO,OUTRAS,VIA_PUBLICA,"< 9",M,2
RO,INDETERMINADA,HOSPITAL,"< 9",F,3
RO,INDETERMINADA,HOSPITAL,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,12
RO,PNEUMONIA,HOSPITAL,"< 9",F,19
RO,PNEUMONIA,HOSPITAL,"< 9",M,16
RO,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RO,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
RO,SEPTICEMIA,HOSPITAL,"< 9",F,59
RO,SEPTICEMIA,HOSPITAL,"< 9",M,70
RO,SEPTICEMIA,OUTRO,"< 9",M,1
RO,SEPTICEMIA,VIA_PUBLICA,"< 9",F,1
RO,SRAG,HOSPITAL,"< 9",F,1
RR,OUTRAS,DOMICILIO,"< 9",M,1
RR,OUTRAS,HOSPITAL,"< 9",F,40
RR,OUTRAS,HOSPITAL,"< 9",M,38
RR,OUTRAS,OUTRO,"< 9",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,12
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,25
RR,PNEUMONIA,DOMICILIO,"< 9",F,1
RR,PNEUMONIA,HOSPITAL,"< 9",F,35
RR,PNEUMONIA,HOSPITAL,"< 9",M,25
RR,SEPTICEMIA,HOSPITAL,"< 9",F,23
RR,SEPTICEMIA,HOSPITAL,"< 9",M,50
RS,OUTRAS,DOMICILIO,"< 9",F,16
RS,OUTRAS,DOMICILIO,"< 9",M,20
RS,OUTRAS,HOSPITAL,"< 9",F,397
RS,OUTRAS,HOSPITAL,"< 9",I,7
RS,OUTRAS,HOSPITAL,"< 9",M,478
RS,OUTRAS,IGNORADO,"< 9",F,4
RS,OUTRAS,IGNORADO,"< 9",I,1
RS,OUTRAS,IGNORADO,"< 9",M,5
RS,OUTRAS,OUTRO,"< 9",F,3
RS,OUTRAS,OUTRO,"< 9",M,2
